date,region,전세수급,전세증감,매매증감,매수자,매수우위
2017-06-19,부산,107.95,0.01,0.07,3.55,36.02
2017-06-19,대구,134.19,-0.01,-0.01,8.33,57.45
2017-06-19,광주,154.48,-0.0,0.01,8.88,62.22
2017-06-19,대전,185.95,-0.04,0.01,2.54,24.6
2017-06-19,세종,0.0,-0.05,0.16,0.0,0.0
2017-06-19,울산,101.82,-0.01,-0.03,0.0,40.81
2017-06-19,강원,160.03,0.01,0.06,2.03,45.82
2017-06-19,충북,170.14,0.0,-0.04,1.12,11.23
2017-06-19,충남,109.65,-0.0,-0.0,2.13,18.98
2017-06-19,전북,183.49,0.0,-0.01,3.13,48.49
2017-06-19,전남,160.18,0.01,0.07,34.39,106.16
2017-06-19,경북,123.57,-0.02,-0.03,0.0,14.04
2017-06-19,경남,57.12,-0.1,-0.03,4.35,21.01
2017-06-19,제주,145.0,-0.03,-0.01,10.0,55.0
2017-06-19,기타지방,123.26,-0.03,-0.0,6.33,34.72
2017-06-26,전국,,,0.07,,
2017-06-26,서울,148.96,0.09,0.23,26.21,111.55
2017-06-26,인천,158.12,0.03,0.08,10.39,73.86
2017-06-26,경기도,138.27,0.02,0.07,10.68,69.03
2017-06-26,부산,105.87,0.01,0.1,3.87,36.88
2017-06-26,대구,131.68,-0.01,-0.0,8.88,58.01
2017-06-26,광주,160.56,0.0,0.02,7.2,63.32
2017-06-26,대전,175.68,0.01,0.03,0.64,26.71
2017-06-26,세종,0.0,0.04,0.11,0.0,0.0
2017-06-26,울산,106.39,0.0,-0.01,1.24,32.86
2017-06-26,강원,143.15,0.05,0.03,1.94,35.32
2017-06-26,충북,176.8,0.0,-0.03,0.0,10.91
2017-06-26,충남,102.84,-0.05,-0.06,0.49,13.96
2017-06-26,전북,187.42,0.02,-0.02,2.08,42.72
2017-06-26,전남,161.6,0.01,0.05,36.68,115.14
2017-06-26,경북,115.07,-0.04,-0.06,1.1,17.55
2017-06-26,경남,69.82,-0.11,-0.11,5.75,23.82
2017-06-26,제주,142.86,-0.03,-0.02,9.52,52.38
2017-06-26,기타지방,124.65,-0.03,-0.04,6.36,34.24
2017-07-03,전국,,,0.05,,
2017-07-03,서울,146.46,0.09,0.16,26.66,112.85
2017-07-03,인천,155.9,0.04,0.1,9.13,74.93
2017-07-03,경기도,133.9,0.01,0.06,10.99,69.96
2017-07-03,부산,96.25,0.01,0.1,4.79,38.76
2017-07-03,대구,131.65,-0.03,-0.01,5.52,56.21
2017-07-03,광주,159.79,0.01,0.0,8.33,68.1
2017-07-03,대전,176.75,-0.0,0.03,2.4,31.71
2017-07-03,세종,0.0,-0.02,0.16,0.0,0.0
2017-07-03,울산,109.66,-0.0,-0.04,0.0,36.44
2017-07-03,강원,143.93,0.05,0.03,1.4,41.59
2017-07-03,충북,159.06,-0.03,-0.04,0.0,13.76
2017-07-03,충남,105.89,-0.03,0.0,1.09,11.4
2017-07-03,전북,174.09,-0.01,-0.04,1.68,49.84
2017-07-03,전남,160.06,0.05,0.04,26.61,102.2
2017-07-03,경북,101.1,-0.02,-0.06,0.0,9.07
2017-07-03,경남,59.04,-0.1,-0.09,6.43,23.18
2017-07-03,제주,152.38,-0.04,-0.01,9.52,47.62
2017-07-03,기타지방,116.33,-0.03,-0.03,5.32,32.69
2017-07-10,전국,,,0.07,,
2017-07-10,서울,148.97,0.1,0.23,37.11,126.39
2017-07-10,인천,150.1,0.05,0.12,9.54,69.46
2017-07-10,경기도,133.02,0.02,0.07,10.55,71.19
2017-07-10,부산,111.67,-0.02,0.08,4.21,37.02
2017-07-10,대구,133.18,-0.0,0.0,7.95,61.96
2017-07-10,광주,159.21,0.02,0.02,7.31,65.12
2017-07-10,대전,174.15,-0.0,0.03,0.0,23.69
2017-07-10,세종,0.0,0.0,0.15,0.0,0.0
2017-07-10,울산,107.14,-0.05,-0.06,0.0,21.65
2017-07-10,강원,169.7,0.05,0.08,2.48,54.72
2017-07-10,충북,164.23,-0.0,-0.01,0.0,15.37
2017-07-10,충남,100.72,-0.02,-0.03,2.13,20.91
2017-07-10,전북,181.58,0.0,0.0,4.49,55.81
2017-07-10,전남,168.23,0.02,0.06,29.36,109.4
2017-07-10,경북,112.15,-0.03,-0.06,1.1,18.38
2017-07-10,경남,62.44,-0.08,-0.1,7.06,26.22
2017-07-10,제주,140.0,-0.03,-0.02,10.0,60.0
2017-07-10,기타지방,122.66,-0.02,-0.02,6.81,39.49
2017-07-17,전국,,,0.07,,
2017-07-17,서울,149.41,0.08,0.26,42.53,131.97
2017-07-17,인천,151.43,0.04,0.06,7.05,71.77
2017-07-17,경기도,132.56,0.03,0.07,12.35,73.48
2017-07-17,부산,99.0,-0.02,0.06,2.39,34.33
2017-07-17,대구,128.15,-0.0,0.01,7.93,57.88
2017-07-17,광주,156.44,0.01,-0.01,9.84,73.15
2017-07-17,대전,180.55,0.01,0.03,3.31,30.53
2017-07-17,세종,0.0,0.0,0.2,0.0,0.0
2017-07-17,울산,104.51,-0.07,-0.05,0.0,34.85
2017-07-17,강원,172.98,0.04,0.05,8.78,95.94
2017-07-17,충북,165.77,0.0,-0.0,1.2,20.25
2017-07-17,충남,101.28,-0.0,-0.02,0.0,17.11
2017-07-17,전북,182.3,0.0,-0.0,2.27,46.24
2017-07-17,전남,168.7,-0.0,0.02,24.65,102.47
2017-07-17,경북,94.59,-0.01,-0.02,1.29,16.28
2017-07-17,경남,67.51,-0.07,-0.1,3.94,25.03
2017-07-17,제주,138.1,-0.02,-0.02,4.76,42.86
2017-07-17,기타지방,122.18,-0.02,-0.02,5.57,40.32
2017-07-24,전국,,,0.09,,
2017-07-24,서울,147.64,0.09,0.29,53.13,145.71
2017-07-24,인천,149.59,0.02,0.09,13.07,77.32
2017-07-24,경기도,132.41,0.01,0.09,14.48,75.94
2017-07-24,부산,106.91,-0.01,0.09,4.79,43.21
2017-07-24,대구,125.78,0.02,0.01,13.14,69.67
2017-07-24,광주,157.35,0.01,0.0,5.46,72.03
2017-07-24,대전,173.85,0.0,0.07,1.45,50.93
2017-07-24,세종,0.0,-0.09,0.25,0.0,0.0
2017-07-24,울산,110.45,-0.01,-0.01,1.66,38.18
2017-07-24,강원,175.35,0.13,0.04,3.88,88.36
2017-07-24,충북,163.13,0.0,-0.02,0.0,23.46
2017-07-24,충남,102.42,-0.0,-0.08,0.0,14.05
2017-07-24,전북,189.13,0.0,-0.0,0.0,34.95
2017-07-24,전남,162.41,0.01,0.08,29.65,120.49
2017-07-24,경북,97.12,-0.05,-0.06,1.1,12.58
2017-07-24,경남,68.93,-0.13,-0.11,4.26,21.44
2017-07-24,제주,152.38,-0.01,-0.01,4.76,47.62
2017-07-24,기타지방,123.4,-0.03,-0.04,5.07,38.07
2017-07-31,전국,,,0.08,,
2017-07-31,서울,148.76,0.12,0.37,54.82,148.65
2017-07-31,인천,154.76,0.04,0.07,8.51,67.85
2017-07-31,경기도,133.18,0.02,0.05,13.74,81.96
2017-07-31,부산,112.11,-0.04,0.07,5.13,54.02
2017-07-31,대구,126.62,-0.0,0.02,15.17,73.61
2017-07-31,광주,152.95,0.0,0.02,7.1,77.68
2017-07-31,대전,161.92,0.01,0.02,3.16,52.55
2017-07-31,세종,0.0,-0.06,0.58,0.0,0.0
2017-07-31,울산,106.23,-0.01,-0.06,1.15,27.2
2017-07-31,강원,166.93,0.04,0.04,4.1,81.57
2017-07-31,충북,172.31,-0.02,-0.19,2.25,20.44
2017-07-31,충남,110.18,-0.07,-0.08,0.0,19.94
2017-07-31,전북,181.95,0.0,-0.0,0.0,43.34
2017-07-31,전남,181.89,-0.0,0.0,21.95,97.01
2017-07-31,경북,91.79,-0.11,-0.03,0.0,10.8
2017-07-31,경남,84.78,-0.11,-0.09,3.32,35.72
2017-07-31,제주,90.0,-0.13,-0.0,0.0,10.0
2017-07-31,기타지방,129.27,-0.05,-0.04,4.91,41.02
2017-08-07,전국,,,0.03,,
2017-08-07,서울,147.91,0.04,0.08,12.68,95.68
2017-08-07,인천,152.82,0.03,0.03,11.45,79.61
2017-08-07,경기도,130.57,0.01,0.05,8.7,70.23
2017-08-07,부산,110.89,-0.01,0.04,2.45,48.82
2017-08-07,대구,131.2,0.01,0.03,16.73,80.37
2017-08-07,광주,153.83,0.01,0.02,11.83,81.87
2017-08-07,대전,150.58,0.03,0.04,1.42,48.64
2017-08-07,세종,0.0,-0.1,0.0,0.0,0.0
2017-08-07,울산,106.01,-0.04,-0.06,0.0,28.95
2017-08-07,강원,168.92,0.0,0.0,1.4,85.27
2017-08-07,충북,168.45,-0.02,-0.14,1.11,29.75
2017-08-07,충남,122.56,-0.01,-0.03,1.06,22.77
2017-08-07,전북,181.39,0.01,0.02,4.74,50.63
2017-08-07,전남,172.86,0.0,0.0,20.01,102.43
2017-08-07,경북,100.9,-0.06,-0.05,0.0,10.13
2017-08-07,경남,99.18,-0.03,-0.04,0.44,36.8
2017-08-07,제주,126.32,-0.0,0.0,5.26,36.84
2017-08-07,기타지방,135.31,-0.02,-0.03,3.16,43.51
2017-08-14,전국,,,0.02,,
2017-08-14,서울,145.5,0.03,0.05,6.32,81.16
2017-08-14,인천,145.11,0.02,0.03,9.78,76.23
2017-08-14,경기도,129.77,0.01,0.03,5.38,67.51
2017-08-14,부산,108.78,0.0,0.02,1.9,44.17
2017-08-14,대구,122.22,0.01,0.05,10.7,69.17
2017-08-14,광주,147.44,0.04,0.04,10.09,79.18
2017-08-14,대전,141.75,0.01,0.03,1.76,52.49
2017-08-14,세종,0.0,0.0,0.0,0.0,0.0
2017-08-14,울산,105.9,-0.01,-0.06,0.81,31.48
2017-08-14,강원,171.28,0.0,0.05,2.75,86.62
2017-08-14,충북,166.6,-0.02,-0.18,1.12,21.68
2017-08-14,충남,123.28,-0.02,-0.02,2.1,23.58
2017-08-14,전북,178.16,0.01,-0.01,3.37,50.31
2017-08-14,전남,177.73,0.03,0.08,24.76,112.94
2017-08-14,경북,114.82,-0.08,-0.13,0.0,12.49
2017-08-14,경남,74.13,-0.14,-0.06,2.1,34.49
2017-08-14,제주,127.78,0.0,0.0,0.0,33.33
2017-08-14,기타지방,130.29,-0.05,-0.05,3.92,43.14
2017-08-21,전국,,,0.01,,
2017-08-21,서울,147.24,0.04,0.04,5.88,72.53
2017-08-21,인천,156.27,0.03,0.05,8.31,70.66
2017-08-21,경기도,131.6,-0.01,0.06,6.45,64.41
2017-08-21,부산,104.38,0.01,0.01,1.69,37.17
2017-08-21,대구,133.23,0.0,0.03,6.47,61.3
2017-08-21,광주,153.52,0.02,0.02,7.33,74.24
2017-08-21,대전,146.31,0.01,0.02,3.38,52.75
2017-08-21,세종,0.0,0.0,0.0,0.0,0.0
2017-08-21,울산,107.96,-0.01,-0.06,1.92,33.99
2017-08-21,강원,177.72,0.03,0.0,6.08,81.75
2017-08-21,충북,167.68,-0.02,-0.18,2.21,26.04
2017-08-21,충남,128.3,-0.05,-0.07,2.13,21.19
2017-08-21,전북,180.64,0.01,-0.04,7.32,62.83
2017-08-21,전남,184.08,0.04,0.08,27.74,113.41
2017-08-21,경북,109.01,-0.06,-0.05,1.1,15.02
2017-08-21,경남,75.68,-0.1,-0.16,1.62,28.73
2017-08-21,제주,105.56,-0.0,-0.17,0.0,5.56
2017-08-21,기타지방,131.78,-0.03,-0.08,5.16,42.49
2017-08-28,전국,,,0.02,,
2017-08-28,서울,148.52,0.04,0.03,4.49,69.35
2017-08-28,인천,152.87,0.01,0.06,8.98,73.21
2017-08-28,경기도,132.33,0.01,0.06,4.45,59.56
2017-08-28,부산,112.86,-0.02,-0.0,1.12,35.63
2017-08-28,대구,129.25,0.0,0.03,9.15,63.6
2017-08-28,광주,155.72,0.01,0.01,6.98,73.59
2017-08-28,대전,157.02,0.0,0.04,5.03,52.88
2017-08-28,세종,0.0,0.0,-0.0,0.0,0.0
2017-08-28,울산,107.15,-0.01,-0.07,0.92,29.5
2017-08-28,강원,159.62,0.01,0.06,0.0,70.89
2017-08-28,충북,176.02,0.0,-0.03,0.77,20.3
2017-08-28,충남,130.87,-0.05,-0.07,1.76,18.94
2017-08-28,전북,181.85,0.0,-0.03,8.42,64.28
2017-08-28,전남,186.83,0.04,0.08,33.45,116.28
2017-08-28,경북,105.81,-0.02,-0.05,0.0,9.24
2017-08-28,경남,79.53,-0.12,-0.12,1.1,29.58
2017-08-28,제주,94.74,0.0,-0.0,0.0,10.53
2017-08-28,기타지방,132.66,-0.04,-0.04,4.78,40.57
2017-09-04,전국,,,0.01,,
2017-09-04,서울,147.74,0.04,0.03,3.44,69.28
2017-09-04,인천,154.2,0.01,0.02,7.82,67.54
2017-09-04,경기도,133.46,0.01,0.05,3.22,53.66
2017-09-04,부산,116.19,-0.03,-0.0,0.96,33.08
2017-09-04,대구,134.21,0.01,0.04,5.49,61.41
2017-09-04,광주,157.21,0.06,0.04,6.28,68.99
2017-09-04,대전,155.48,0.03,0.02,4.78,48.4
2017-09-04,세종,0.0,0.0,0.05,0.0,0.0
2017-09-04,울산,96.8,-0.01,-0.07,0.0,27.32
2017-09-04,강원,175.69,0.04,0.01,1.35,70.28
2017-09-04,충북,160.3,0.0,-0.03,2.28,46.9
2017-09-04,충남,124.61,-0.04,-0.04,0.52,19.51
2017-09-04,전북,181.51,0.06,0.01,4.04,56.93
2017-09-04,전남,179.42,0.0,0.03,32.48,110.49
2017-09-04,경북,105.39,-0.08,-0.06,1.16,14.21
2017-09-04,경남,73.8,-0.08,-0.1,2.03,27.46
2017-09-04,제주,105.56,0.0,-0.05,0.0,16.67
2017-09-04,기타지방,129.07,-0.03,-0.04,4.6,42.4
2017-09-11,전국,,,0.01,,
2017-09-11,서울,145.36,0.03,0.04,4.33,68.85
2017-09-11,인천,153.84,0.0,0.02,4.04,62.6
2017-09-11,경기도,130.99,0.01,0.04,2.99,51.48
2017-09-11,부산,113.89,-0.02,0.0,1.15,29.66
2017-09-11,대구,129.27,0.03,0.01,2.1,52.26
2017-09-11,광주,165.61,0.03,0.02,9.31,74.17
2017-09-11,대전,153.28,0.02,0.02,1.42,49.99
2017-09-11,세종,0.0,0.0,0.04,0.0,0.0
2017-09-11,울산,101.85,-0.04,-0.02,1.11,26.21
2017-09-11,강원,173.95,0.02,0.02,4.61,72.37
2017-09-11,충북,176.0,-0.02,-0.06,3.37,28.13
2017-09-11,충남,136.46,-0.07,-0.05,1.76,23.26
2017-09-11,전북,180.97,-0.0,-0.01,6.79,54.91
2017-09-11,전남,179.89,0.0,0.02,36.07,113.77
2017-09-11,경북,105.99,-0.01,-0.03,0.0,9.53
2017-09-11,경남,84.93,-0.14,-0.14,1.0,26.63
2017-09-11,제주,105.26,-0.0,-0.01,5.26,21.05
2017-09-11,기타지방,135.46,-0.05,-0.05,5.41,40.2
2017-09-18,전국,,,0.02,,
2017-09-18,서울,146.31,0.04,0.08,6.93,75.75
2017-09-18,인천,152.34,0.02,0.03,5.43,60.82
2017-09-18,경기도,133.86,0.02,0.03,3.76,56.22
2017-09-18,부산,117.48,-0.01,0.0,1.35,26.62
2017-09-18,대구,133.93,0.05,0.03,2.47,55.76
2017-09-18,광주,159.21,0.04,0.05,7.72,65.99
2017-09-18,대전,154.68,0.01,0.02,3.02,38.48
2017-09-18,세종,0.0,0.0,0.13,0.0,0.0
2017-09-18,울산,97.87,-0.03,-0.05,2.3,22.73
2017-09-18,강원,165.07,0.05,0.03,0.0,68.84
2017-09-18,충북,178.39,-0.03,-0.12,2.39,27.05
2017-09-18,충남,138.59,0.0,-0.08,2.37,21.35
2017-09-18,전북,178.63,-0.0,0.02,6.17,49.43
2017-09-18,전남,178.57,0.02,0.06,34.62,111.69
2017-09-18,경북,102.03,-0.03,-0.13,1.23,17.0
2017-09-18,경남,74.8,-0.13,-0.08,1.04,26.72
2017-09-18,제주,110.0,0.0,-0.0,0.0,10.0
2017-09-18,기타지방,131.76,-0.03,-0.05,5.0,39.23
2017-09-25,전국,,,0.03,,
2017-09-25,서울,147.07,0.05,0.11,9.69,82.98
2017-09-25,인천,147.85,0.01,0.03,3.13,57.0
2017-09-25,경기도,129.62,0.0,0.03,4.59,55.62
2017-09-25,부산,112.89,-0.0,0.0,1.51,23.29
2017-09-25,대구,136.67,0.02,0.03,1.12,49.79
2017-09-25,광주,163.16,0.05,0.03,9.81,73.44
2017-09-25,대전,160.18,0.03,0.05,2.6,38.45
2017-09-25,세종,0.0,0.03,0.05,0.0,0.0
2017-09-25,울산,98.85,-0.03,-0.07,0.0,17.39
2017-09-25,강원,174.44,0.02,0.06,3.14,73.09
2017-09-25,충북,172.81,-0.03,-0.08,1.16,24.08
2017-09-25,충남,134.36,-0.0,-0.02,2.4,24.42
2017-09-25,전북,178.73,0.02,0.01,6.77,49.31
2017-09-25,전남,180.13,-0.0,0.04,36.27,121.18
2017-09-25,경북,107.9,-0.04,-0.15,0.0,8.32
2017-09-25,경남,68.85,-0.05,-0.08,1.04,26.77
2017-09-25,제주,116.67,0.0,-0.1,0.0,11.11
2017-09-25,기타지방,130.38,-0.02,-0.04,5.29,39.46
2017-10-09,전국,,,0.02,,
2017-10-09,서울,141.79,0.04,0.1,9.91,84.32
2017-10-09,인천,145.69,0.0,0.01,2.9,62.63
2017-10-09,경기도,134.25,-0.0,0.02,3.57,56.6
2017-10-09,부산,116.9,-0.01,-0.01,1.26,23.48
2017-10-09,대구,134.49,0.0,0.02,1.0,54.26
2017-10-09,광주,156.79,0.05,0.0,6.78,65.35
2017-10-09,대전,162.37,0.01,0.01,0.67,23.8
2017-10-09,세종,0.0,0.11,0.02,0.0,0.0
2017-10-09,울산,102.21,-0.05,-0.03,0.0,18.69
2017-10-09,강원,172.9,0.02,0.02,3.31,81.87
2017-10-09,충북,148.27,-0.02,-0.03,0.0,10.66
2017-10-09,충남,135.51,-0.03,-0.02,2.32,28.0
2017-10-09,전북,185.56,0.0,0.02,1.12,57.42
2017-10-09,전남,178.16,0.0,-0.0,30.84,114.44
2017-10-09,경북,110.31,-0.01,-0.05,3.66,19.69
2017-10-09,경남,61.24,-0.08,-0.04,0.52,24.74
2017-10-09,제주,100.0,0.0,-0.02,5.26,47.37
2017-10-09,기타지방,127.1,-0.02,-0.02,4.12,40.95
2017-10-16,전국,,,0.03,,
2017-10-16,서울,146.22,0.06,0.15,11.1,88.27
2017-10-16,인천,138.98,0.02,0.03,2.61,51.04
2017-10-16,경기도,129.56,-0.01,0.03,5.66,53.64
2017-10-16,부산,118.28,-0.02,-0.02,0.79,17.06
2017-10-16,대구,132.29,0.0,0.07,3.88,51.56
2017-10-16,광주,167.71,0.01,0.02,8.43,68.27
2017-10-16,대전,165.3,0.05,0.04,5.87,39.85
2017-10-16,세종,0.0,0.1,0.0,0.0,0.0
2017-10-16,울산,99.02,-0.05,-0.04,0.0,15.47
2017-10-16,강원,172.9,0.02,0.01,1.86,81.6
2017-10-16,충북,170.54,-0.04,-0.11,0.0,19.46
2017-10-16,충남,130.42,-0.0,-0.02,4.43,30.09
2017-10-16,전북,179.13,0.01,0.0,5.64,51.32
2017-10-16,전남,175.68,0.04,0.06,22.73,90.2
2017-10-16,경북,106.4,-0.01,-0.12,0.0,8.71
2017-10-16,경남,72.08,-0.07,-0.04,1.21,34.9
2017-10-16,제주,130.0,-0.0,-0.0,0.0,45.0
2017-10-16,기타지방,130.33,-0.02,-0.03,3.87,40.67
2017-10-23,전국,,,0.03,,
2017-10-23,서울,141.89,0.05,0.15,12.7,84.55
2017-10-23,인천,135.17,0.02,0.01,0.94,45.21
2017-10-23,경기도,125.37,-0.0,0.04,5.04,49.54
2017-10-23,부산,113.21,-0.04,-0.0,1.67,23.15
2017-10-23,대구,127.18,0.01,0.05,1.68,52.66
2017-10-23,광주,166.23,0.03,0.05,11.44,70.3
2017-10-23,대전,159.88,0.05,0.05,1.9,35.94
2017-10-23,세종,0.0,0.03,0.03,0.0,0.0
2017-10-23,울산,103.8,-0.08,-0.07,1.15,15.44
2017-10-23,강원,172.89,0.0,0.02,4.49,69.85
2017-10-23,충북,153.73,-0.05,-0.11,1.12,8.6
2017-10-23,충남,130.27,-0.06,-0.1,1.76,19.4
2017-10-23,전북,176.58,-0.01,0.01,4.94,48.62
2017-10-23,전남,183.19,0.04,0.09,20.6,86.84
2017-10-23,경북,109.16,-0.03,-0.09,0.0,9.63
2017-10-23,경남,74.6,-0.11,-0.12,2.22,27.44
2017-10-23,제주,133.33,0.0,-0.03,0.0,42.86
2017-10-23,기타지방,129.75,-0.04,-0.06,3.81,33.97
2017-10-30,전국,,,0.03,,
2017-10-30,서울,141.97,0.05,0.14,11.34,84.05
2017-10-30,인천,123.78,0.02,0.03,2.1,44.29
2017-10-30,경기도,121.89,-0.02,0.04,3.19,46.42
2017-10-30,부산,106.19,-0.02,-0.01,0.7,14.99
2017-10-30,대구,130.48,-0.0,0.04,0.47,48.94
2017-10-30,광주,162.53,0.04,0.04,14.32,75.8
2017-10-30,대전,163.62,0.01,0.02,2.74,40.23
2017-10-30,세종,0.0,-0.0,0.0,0.0,0.0
2017-10-30,울산,99.94,-0.09,-0.08,1.19,18.1
2017-10-30,강원,160.35,0.0,0.05,4.99,69.48
2017-10-30,충북,174.15,-0.05,-0.05,0.0,14.15
2017-10-30,충남,129.15,-0.03,-0.04,1.76,25.16
2017-10-30,전북,173.54,0.01,-0.02,2.92,42.66
2017-10-30,전남,177.9,0.01,0.03,16.25,84.74
2017-10-30,경북,109.02,-0.0,-0.01,0.0,9.39
2017-10-30,경남,70.73,-0.09,-0.14,0.5,24.7
2017-10-30,제주,135.0,-0.11,-0.12,5.0,30.0
2017-10-30,기타지방,128.75,-0.03,-0.05,2.69,33.89
2017-11-06,전국,,,0.04,,
2017-11-06,서울,137.19,0.05,0.17,10.59,81.5
2017-11-06,인천,117.28,0.02,0.02,1.68,39.58
2017-11-06,경기도,117.98,-0.01,0.04,2.98,46.2
2017-11-06,부산,108.19,-0.02,-0.01,0.28,16.7
2017-11-06,대구,127.99,0.0,0.03,0.27,43.7
2017-11-06,광주,169.02,0.01,0.05,4.83,63.38
2017-11-06,대전,161.13,0.06,0.02,2.4,40.54
2017-11-06,세종,0.0,0.09,-0.0,0.0,0.0
2017-11-06,울산,79.35,-0.01,-0.03,1.11,15.8
2017-11-06,강원,154.85,0.01,0.05,3.21,69.04
2017-11-06,충북,171.62,-0.01,-0.07,1.3,18.7
2017-11-06,충남,118.69,-0.06,-0.02,1.83,19.18
2017-11-06,전북,175.26,0.02,0.06,2.43,43.47
2017-11-06,전남,176.79,-0.0,0.01,9.66,91.95
2017-11-06,경북,106.96,-0.09,-0.04,0.0,7.07
2017-11-06,경남,69.76,-0.11,-0.1,1.56,21.41
2017-11-06,제주,128.57,-0.0,-0.0,0.0,19.05
2017-11-06,기타지방,125.84,-0.04,-0.03,2.27,32.78
2017-11-13,전국,,,0.03,,
2017-11-13,서울,133.85,0.06,0.16,14.73,87.5
2017-11-13,인천,109.73,-0.0,0.01,1.71,40.12
2017-11-13,경기도,107.82,-0.03,0.03,1.58,43.76
2017-11-13,부산,107.77,-0.03,-0.02,0.29,11.46
2017-11-13,대구,124.71,0.01,0.02,0.27,43.38
2017-11-13,광주,162.54,0.05,0.07,7.57,71.4
2017-11-13,대전,153.75,0.01,0.02,3.96,42.92
2017-11-13,세종,0.0,0.11,0.0,0.0,0.0
2017-11-13,울산,79.73,-0.13,-0.1,1.19,16.65
2017-11-13,강원,160.09,-0.0,0.03,1.27,66.54
2017-11-13,충북,178.27,-0.03,-0.07,3.59,19.83
2017-11-13,충남,122.98,-0.04,-0.05,1.7,17.74
2017-11-13,전북,174.34,0.01,-0.03,3.41,45.4
2017-11-13,전남,180.88,0.0,0.01,21.62,88.69
2017-11-13,경북,100.26,-0.0,-0.01,0.0,8.32
2017-11-13,경남,68.65,-0.08,-0.1,0.52,18.76
2017-11-13,제주,123.81,-0.0,0.0,0.0,9.52
2017-11-13,기타지방,126.69,-0.02,-0.04,3.24,31.68
2017-11-20,전국,,,0.03,,
2017-11-20,서울,132.13,0.06,0.15,15.99,86.49
2017-11-20,인천,104.81,-0.01,0.0,1.74,37.7
2017-11-20,경기도,108.43,-0.01,0.01,1.58,42.27
2017-11-20,부산,106.67,-0.03,-0.02,0.38,10.77
2017-11-20,대구,130.41,0.01,0.03,0.0,43.73
2017-11-20,광주,169.73,0.01,0.07,6.25,67.89
2017-11-20,대전,144.8,0.01,0.04,2.57,39.92
2017-11-20,세종,0.0,0.09,0.0,0.0,0.0
2017-11-20,울산,86.39,-0.07,-0.08,1.98,15.93
2017-11-20,강원,148.89,0.09,0.04,1.35,66.55
2017-11-20,충북,167.48,-0.01,-0.04,1.2,18.35
2017-11-20,충남,125.35,-0.05,-0.07,1.67,19.88
2017-11-20,전북,162.98,0.0,-0.01,4.02,44.49
2017-11-20,전남,183.36,0.01,0.07,10.86,82.8
2017-11-20,경북,87.51,-0.03,-0.08,0.0,6.84
2017-11-20,경남,67.06,-0.05,-0.08,0.0,25.04
2017-11-20,제주,121.05,0.0,-0.0,0.0,21.05
2017-11-20,기타지방,121.42,-0.01,-0.04,1.99,32.78
2017-11-27,전국,,,0.03,,
2017-11-27,서울,135.1,0.03,0.16,18.3,92.9
2017-11-27,인천,95.21,-0.02,0.01,0.45,32.18
2017-11-27,경기도,106.82,-0.02,0.02,2.0,41.85
2017-11-27,부산,102.58,-0.01,-0.02,0.0,9.84
2017-11-27,대구,123.44,0.02,0.01,0.84,42.32
2017-11-27,광주,164.41,0.04,0.07,9.17,72.61
2017-11-27,대전,150.4,0.07,0.04,1.94,42.26
2017-11-27,세종,0.0,-0.0,-0.0,0.0,0.0
2017-11-27,울산,73.42,-0.1,-0.06,0.88,13.68
2017-11-27,강원,143.18,0.02,0.01,3.95,64.5
2017-11-27,충북,152.48,0.0,-0.06,2.43,15.79
2017-11-27,충남,121.93,-0.02,-0.06,0.0,11.68
2017-11-27,전북,165.46,0.0,-0.01,4.52,41.72
2017-11-27,전남,185.47,0.0,0.0,17.33,99.15
2017-11-27,경북,99.84,-0.03,-0.08,0.0,7.83
2017-11-27,경남,62.35,-0.06,-0.11,1.19,25.43
2017-11-27,제주,175.0,0.0,-0.0,0.0,10.0
2017-11-27,기타지방,120.54,-0.02,-0.05,3.04,32.3
2017-12-04,전국,,,0.03,,
2017-12-04,서울,135.26,0.05,0.18,18.51,92.96
2017-12-04,인천,93.89,-0.04,0.01,0.98,32.05
2017-12-04,경기도,98.75,-0.03,0.02,2.84,41.68
2017-12-04,부산,98.34,-0.05,-0.02,0.0,13.82
2017-12-04,대구,115.03,0.01,0.02,0.0,35.93
2017-12-04,광주,121.95,0.02,0.05,5.95,59.82
2017-12-04,대전,146.21,0.02,0.02,3.38,40.82
2017-12-04,세종,0.0,0.0,0.01,0.0,0.0
2017-12-04,울산,76.86,-0.08,-0.08,2.03,18.23
2017-12-04,강원,143.83,0.0,0.01,2.7,57.53
2017-12-04,충북,169.39,0.0,-0.03,2.6,14.3
2017-12-04,충남,122.6,-0.05,-0.05,2.18,19.81
2017-12-04,전북,158.47,-0.0,0.0,0.81,40.59
2017-12-04,전남,181.31,0.0,0.0,11.52,86.93
2017-12-04,경북,102.25,-0.04,-0.07,0.95,6.9
2017-12-04,경남,64.94,-0.03,-0.03,0.0,20.64
2017-12-04,제주,172.22,0.0,-0.02,0.0,22.22
2017-12-04,기타지방,122.16,-0.02,-0.03,2.08,30.22
2017-12-11,전국,,,0.03,,
2017-12-11,서울,131.49,0.03,0.17,17.79,91.42
2017-12-11,인천,95.04,-0.01,0.0,0.0,30.74
2017-12-11,경기도,95.34,-0.03,0.01,1.83,36.75
2017-12-11,부산,97.44,-0.01,-0.01,0.25,13.19
2017-12-11,대구,114.23,-0.0,0.0,1.8,34.34
2017-12-11,광주,139.69,0.02,0.06,4.81,63.22
